坐标,强度值
188.661,-118399000.0
188.67,274316000.0
188.679,495838000.0
188.689,197335000.0
188.698,224122000.0
188.707,367730000.0
188.716,333609000.0
188.725,-13524000.0
188.734,-95355900.0
188.744,-69957600.0
188.753,-141798000.0
188.762,-198665000.0
188.771,13834200.0
188.78,-28798000.0
188.79,78482400.0
188.799,-127305000.0
188.808,174822000.0
188.817,229307000.0
188.826,-143921000.0
188.836,-105022000.0
188.845,104964000.0
188.854,-11948000.0
188.863,-74351600.0
188.872,24267800.0
188.882,170490000.0
188.891,-83237900.0
188.9,-457358000.0
188.909,-436896000.0
188.918,124133000.0
188.928,268738000.0
188.937,206924000.0
188.946,86132700.0
188.955,173481000.0
188.964,59620400.0
188.973,-53038100.0
188.983,171928000.0
188.992,-42537000.0
189.001,-247649000.0
189.01,-281149000.0
189.019,-103073000.0
189.029,162701000.0
189.038,-75975700.0
189.047,-107598000.0
189.056,-178439000.0
189.065,-136601000.0
189.075,241928000.0
189.084,169342000.0
189.093,-30393300.0
189.102,157696.0
189.111,352779000.0
189.121,189339000.0
189.13,-154743000.0
189.139,-361052000.0
189.148,-22804500.0
189.157,-205517000.0
189.167,-415082000.0
189.176,19015700.0
189.185,84790300.0
189.194,611693000.0
189.203,613509000.0
189.212,299255000.0
189.222,-381940000.0
189.231,-15355900.0
189.24,-176372000.0
189.249,129326000.0
189.258,-139689000.0
189.268,-280568000.0
189.277,-338642000.0
189.286,6457340.0
189.295,-307810000.0
189.304,-19520500.0
189.314,-55535600.0
189.323,-63128600.0
189.332,-135393000.0
189.341,143582000.0
189.35,285950000.0
189.36,-207857000.0
189.369,167941000.0
189.378,183676000.0
189.387,-52005900.0
189.396,-39116800.0
189.406,-62297100.0
189.415,-62639100.0
189.424,-68779000.0
189.433,-282290000.0
189.442,-52110300.0
189.451,269894000.0
189.461,223028000.0
189.47,-36867100.0
189.479,-355523000.0
189.488,-79856600.0
189.497,7496700.0
189.507,-98769900.0
189.516,101850000.0
189.525,181015000.0
189.534,-157067000.0
189.543,-75541500.0
189.553,-96520200.0
189.562,-269992000.0
189.571,-164308000.0
189.58,-26598400.0
189.589,37614600.0
189.599,3052540.0
189.608,-2029570.0
189.617,278214000.0
189.626,-189556000.0
189.635,-51271700.0
189.645,-90069000.0
189.654,34888700.0
189.663,-39142400.0
189.672,69073900.0
189.681,-220442000.0
189.69,-332634000.0
189.7,152892000.0
189.709,221349000.0
189.718,-100112000.0
189.727,-218435000.0
189.736,-81882100.0
189.746,9099260.0
189.755,155580000.0
189.764,214325000.0
189.773,-126736000.0
189.782,-420935000.0
189.792,-223653000.0
189.801,-74946600.0
189.81,-130732000.0
189.819,235023000.0
189.828,-98896900.0
189.838,-82073600.0
189.847,-237906000.0
189.856,-358233000.0
189.865,-223788000.0
189.874,-317492000.0
189.884,-51211300.0
189.893,64297000.0
189.902,-2500610.0
189.911,5828610.0
189.92,-124813000.0
189.929,-252987000.0
189.939,-22833200.0
189.948,-77811700.0
189.957,-190489000.0
189.966,-102610000.0
189.975,116359000.0
189.985,219915000.0
189.994,165727000.0
190.003,24298500.0
190.012,-49929200.0
190.021,98668500.0
190.031,175746000.0
190.04,179345000.0
190.049,-39752700.0
190.058,107149000.0
190.067,159879000.0
190.077,-189491000.0
190.086,-357028000.0
190.095,-115208000.0
190.104,192760000.0
190.113,61093900.0
190.123,78178300.0
190.132,156076000.0
190.141,-138404000.0
190.15,-185366000.0
190.159,-271223000.0
190.168,-67745800.0
190.178,38632400.0
190.187,-108973000.0
190.196,306594000.0
190.205,-63435800.0
190.214,113247000.0
190.224,208573000.0
190.233,-162208000.0
190.242,77037600.0
190.251,327259000.0
190.26,289117000.0
190.27,-154394000.0
190.279,-206179000.0
190.288,276193000.0
190.297,-119254000.0
190.306,32655400.0
190.316,-77530100.0
190.325,-162808000.0
190.334,-250367000.0
190.343,186166000.0
190.352,-178277000.0
190.362,162270000.0
190.371,-55780400.0
190.38,-5736450.0
190.389,-263088000.0
190.398,122930000.0
190.407,19871700.0
190.417,-81194000.0
190.426,303539000.0
190.435,672713000.0
190.444,91328500.0
190.453,141652000.0
190.463,-54694900.0
190.472,-233074000.0
190.481,125578000.0
190.49,247254000.0
190.499,-218946000.0
190.509,34049000.0
190.518,-91054100.0
190.527,-49144800.0
190.536,-330854000.0
190.545,17323000.0
190.555,-141308000.0
190.564,115671000.0
190.573,-281417000.0
190.582,-339898000.0
190.591,-30261200.0
190.601,-165957000.0
190.61,33245200.0
190.619,180802000.0
190.628,-96795600.0
190.637,52903900.0
190.646,117650000.0
190.656,-174749000.0
190.665,-141694000.0
190.674,33688600.0
190.683,134896000.0
190.692,-98000900.0
190.702,-176085000.0
190.711,57693200.0
190.72,44322800.0
190.729,176575000.0
190.738,121674000.0
190.748,346557000.0
190.757,106596000.0
190.766,-93530100.0
190.775,372357000.0
190.784,201737000.0
190.794,-228932000.0
190.803,-121276000.0
190.812,-291634000.0
190.821,-293747000.0
190.83,163243000.0
190.84,-198098000.0
190.849,-130228000.0
190.858,-57432100.0
190.867,204184000.0
190.876,12015600.0
190.885,26094600.0
190.895,-42885100.0
190.904,6063100.0
190.913,-340347000.0
190.922,-369383000.0
190.931,-474974000.0
190.941,-147385000.0
190.95,76207100.0
190.959,88949800.0
190.968,-108970000.0
190.977,-49633300.0
190.987,307014000.0
190.996,213941000.0
191.005,58571800.0
191.014,-57707500.0
191.023,-116048000.0
191.033,-142692000.0
191.042,228753000.0
191.051,-1311740.0
191.06,239409000.0
191.069,-173742000.0
191.079,-9094140.0
191.088,85871600.0
191.097,-261131000.0
191.106,-25547800.0
191.115,222160000.0
191.125,212321000.0
191.134,315459000.0
191.143,3911680.0
191.152,-57008100.0
191.161,-394699000.0
191.17,153036000.0
191.18,332021000.0
191.189,161814000.0
191.198,-213194000.0
191.207,-232222000.0
191.216,-510648000.0
191.226,-92789800.0
191.235,-111934000.0
191.244,-331421000.0
191.253,-148421000.0
191.262,-228812000.0
191.272,35207200.0
191.281,75983900.0
191.29,3814400.0
191.299,-38764500.0
191.308,-174707000.0
191.318,-319273000.0
191.327,-304809000.0
191.336,-247983000.0
191.345,71175200.0
191.354,-28277800.0
191.364,186878000.0
191.373,406266000.0
191.382,159151000.0
191.391,189992000.0
191.4,60425200.0
191.409,23443500.0
191.419,106447000.0
191.428,257658000.0
191.437,-41589800.0
191.446,-98286600.0
191.455,162350000.0
191.465,-42206200.0
191.474,112551000.0
191.483,-48583700.0
191.492,-296736000.0
191.501,-134686000.0
191.511,430099000.0
191.52,184155000.0
191.529,-149077000.0
191.538,113764000.0
191.547,-91558900.0
191.557,144035000.0
191.566,117341000.0
191.575,129158000.0
191.584,-173360000.0
191.593,294591000.0
191.603,256624000.0
191.612,140926000.0
191.621,231169000.0
191.63,148913000.0
191.639,-6593540.0
191.648,103429000.0
191.658,148058000.0
191.667,421984000.0
191.676,188590000.0
191.685,-35642400.0
191.694,261111000.0
191.704,-203617000.0
191.713,-700545000.0
191.722,-482415000.0
191.731,-152840000.0
191.74,111985000.0
191.75,21470200.0
191.759,39536600.0
191.768,-14701600.0
191.777,-258640000.0
191.786,27267100.0
191.796,-58479600.0
191.805,34605100.0
191.814,-335367000.0
191.823,-276023000.0
191.832,-452123000.0
191.842,148065000.0
191.851,358100000.0
191.86,-432845000.0
191.869,-105116000.0
191.878,492945000.0
191.887,-235742000.0
191.897,-271788000.0
191.906,319309000.0
191.915,-32767000.0
191.924,-59318300.0
191.933,-40827900.0
191.943,-87119900.0
191.952,132893000.0
191.961,7804930.0
191.97,84600800.0
191.979,-20973600.0
191.989,-168452000.0
191.998,257821000.0
192.007,288988000.0
192.016,51204100.0
192.025,-312844000.0
192.035,-67727400.0
192.044,-363026000.0
192.053,-225838000.0
192.062,-324354000.0
192.071,-48406500.0
192.081,-127246000.0
192.09,-159950000.0
192.099,38420500.0
192.108,79629300.0
192.117,97658900.0
192.126,430452000.0
192.136,48815100.0
192.145,-81946600.0
192.154,241928000.0
192.163,-49081300.0
192.172,-17341400.0
192.182,-44746800.0
192.191,-82102300.0
192.2,172827000.0
192.209,173233000.0
192.218,-37917700.0
192.228,260801000.0
192.237,61201400.0
192.246,146814000.0
192.255,-163242000.0
192.264,-348913000.0
192.274,-263553000.0
192.283,-229323000.0
192.292,-9361410.0
192.301,319687000.0
192.31,4769790.0
192.32,-156791000.0
192.329,-326670000.0
192.338,74443800.0
192.347,61908000.0
192.356,-258706000.0
192.365,-381801000.0
192.375,53951500.0
192.384,125990000.0
192.393,-47575000.0
192.402,-636905000.0
192.411,-372990000.0
192.421,-395967000.0
192.43,-204513000.0
192.439,38275100.0
192.448,-104722000.0
192.457,119164000.0
192.467,425458000.0
192.476,150272000.0
192.485,157910000.0
192.494,-61106200.0
192.503,-333935000.0
192.513,-152251000.0
192.522,26357800.0
192.531,245935000.0
192.54,75453400.0
192.549,181918000.0
192.559,440197000.0
192.568,-215885000.0
192.577,183171000.0
192.586,152311000.0
192.595,477736000.0
192.604,81828900.0
192.614,296274000.0
192.623,102166000.0
192.632,-23219200.0
192.641,-139948000.0
192.65,-109428000.0
192.66,-90061800.0
192.669,-191320000.0
192.678,-145878000.0
192.687,-9960450.0
192.696,144065000.0
192.706,-331286000.0
192.715,-61700100.0
192.724,63212500.0
192.733,-353340000.0
192.742,-166171000.0
192.752,-332629000.0
192.761,-302194000.0
192.77,-31636500.0
192.779,19180500.0
192.788,-114353000.0
192.798,-323318000.0
192.807,109431000.0
192.816,-167574000.0
192.825,371712.0
192.834,176388000.0
192.843,21104600.0
192.853,-150602000.0
192.862,-189110000.0
192.871,-197791000.0
192.88,-214676000.0
192.889,45893600.0
192.899,238088000.0
192.908,45612000.0
192.917,48733200.0
192.926,90162200.0
192.935,91287600.0
192.945,616841000.0
192.954,387209000.0
192.963,165581000.0
192.972,340721000.0
192.981,540277000.0
192.991,171028000.0
193.0,305694000.0
193.009,174734000.0
193.018,-73972700.0
193.027,-25163800.0
193.037,56933400.0
193.046,105671000.0
193.055,66451500.0
193.064,180315000.0
193.073,182726000.0
193.082,335504000.0
193.092,143537000.0
193.101,509032000.0
193.11,407046000.0
193.119,276931000.0
193.128,-71297000.0
193.138,147590000.0
193.147,104961000.0
193.156,-81641500.0
193.165,32641000.0
193.174,70388700.0
193.184,-61974500.0
193.193,-155388000.0
193.202,-90957800.0
193.211,157033000.0
193.22,55265300.0
193.23,63850500.0
193.239,-274503000.0
193.248,-269764000.0
193.257,-144721000.0
193.266,-89990100.0
193.276,-34607100.0
193.285,-400685000.0
193.294,-345918000.0
193.303,86009900.0
193.312,146521000.0
193.321,147602000.0
193.331,216305000.0
193.34,-92779500.0
193.349,-91276300.0
193.358,-221765000.0
193.367,160527000.0
193.377,207230000.0
193.386,-46450700.0
193.395,-43265000.0
193.404,-28299300.0
193.413,-187006000.0
193.423,-4323330.0
193.432,64673800.0
193.441,90643500.0
193.45,73975800.0
193.459,346904000.0
193.469,229290000.0
193.478,-342578000.0
193.487,-11585500.0
193.496,169540000.0
193.505,-193667000.0
193.515,-251980000.0
193.524,-234127000.0
193.533,-152983000.0
193.542,-527138000.0
193.551,85731300.0
193.56,299766000.0
193.57,433060000.0
193.579,347533000.0
193.588,289865000.0
193.597,45811700.0
193.606,94780400.0
193.616,139342000.0
193.625,-128550000.0
193.634,-6377470.0
193.643,-5141500.0
193.652,271600000.0
193.662,31138800.0
193.671,-89983000.0
193.68,-124026000.0
193.689,-345523000.0
193.698,-199215000.0
193.708,-68184100.0
193.717,219105000.0
193.726,-59531300.0
193.735,101631000.0
193.744,377801000.0
193.754,278986000.0
193.763,64643100.0
193.772,-29035500.0
193.781,-134934000.0
193.79,-616090000.0
193.799,-3733510.0
193.809,169846000.0
193.818,61710300.0
193.827,-377781000.0
193.836,-403739000.0
193.845,-63258600.0
193.855,2782210.0
193.864,293233000.0
193.873,70080500.0
193.882,143551000.0
193.891,52277200.0
193.901,353510000.0
193.91,249933000.0
193.919,-26232800.0
193.928,-278878000.0
193.937,786431.0
193.947,224399000.0
193.956,255420000.0
193.965,92726300.0
193.974,69764100.0
193.983,45458400.0
193.993,-63773700.0
194.002,-77584400.0
194.011,-52440100.0
194.02,-412404000.0
194.029,-123591000.0
194.039,-65147900.0
194.048,169319000.0
194.057,111549000.0
194.066,5923840.0
194.075,39483400.0
194.084,-6474750.0
194.094,-180638000.0
194.103,-72636400.0
194.112,163921000.0
194.121,199591000.0
194.13,39832600.0
194.14,435497000.0
194.149,-189133000.0
194.158,-178943000.0
194.167,140824000.0
194.176,-204031000.0
194.186,-297322000.0
194.195,-110213000.0
194.204,-127885000.0
194.213,-174171000.0
194.222,-59701200.0
194.232,-459137000.0
194.241,-218741000.0
194.25,-71199700.0
194.259,59668500.0
194.268,223870000.0
194.278,216908000.0
194.287,221503000.0
194.296,114414000.0
194.305,204399000.0
194.314,209807000.0
194.323,160750000.0
194.333,109400000.0
194.342,91337700.0
194.351,-23551.7
194.36,-86607900.0
194.369,-50641900.0
194.379,251809000.0
194.388,-16071700.0
194.397,63911900.0
194.406,-143904000.0
194.415,58949600.0
194.425,262365000.0
194.434,137381000.0
194.443,349552000.0
194.452,247520000.0
194.461,-147128000.0
194.471,-109755000.0
194.48,69227500.0
194.489,239986000.0
194.498,141724000.0
194.507,261968000.0
194.517,-61783000.0
194.526,-214648000.0
194.535,-111674000.0
194.544,76710900.0
194.553,-198545000.0
194.562,-157870000.0
194.572,183714000.0
194.581,174873000.0
194.59,-353008000.0
194.599,-190782000.0
194.608,135314000.0
194.618,355183000.0
194.627,4466690.0
194.636,-19587100.0
194.645,-471714000.0
194.654,-447457000.0
194.664,-246274000.0
194.673,-96303100.0
194.682,-21734400.0
194.691,-163328000.0
194.7,133145000.0
194.71,166941000.0
194.719,103686000.0
194.728,318692000.0
194.737,-61283300.0
194.746,-209357000.0
194.756,-35415000.0
194.765,243020000.0
194.774,-5795840.0
194.783,1862660.0
194.792,305555000.0
194.801,-48596000.0
194.811,-363995000.0
194.82,-481575000.0
194.829,-59264000.0
194.838,-120334000.0
194.847,-21545000.0
194.857,290823000.0
194.866,-211685000.0
194.875,-226659000.0
194.884,-3764220.0
194.893,-21372900.0
194.903,48537600.0
194.912,-39884800.0
194.921,53510100.0
194.93,320304000.0
194.939,341068000.0
194.949,-131163000.0
194.958,222795000.0
194.967,195297000.0
194.976,-118737000.0
194.985,-216664000.0
194.995,25935900.0
195.004,-100125000.0
195.013,-264604000.0
195.022,342967000.0
195.031,202438000.0
195.04,218769000.0
195.05,254566000.0
195.059,-277076000.0
195.068,-98189300.0
195.077,-122831000.0
195.086,211198000.0
195.096,-136349000.0
195.105,82532400.0
195.114,128711000.0
195.123,-133263000.0
195.132,17292300.0
195.142,-181554000.0
195.151,-480199000.0
195.16,-14996500.0
195.169,74812400.0
195.178,178381000.0
195.188,300000000.0
195.197,-129755000.0
195.206,-158573000.0
195.215,-199932000.0
195.224,-330327000.0
195.234,-82388000.0
195.243,-100514000.0
195.252,480662000.0
195.261,430161000.0
195.27,29957100.0
195.279,-120627000.0
195.289,32655400.0
195.298,143894000.0
195.307,114060000.0
195.316,9466880.0
195.325,-317993000.0
195.335,-289181000.0
195.344,88326100.0
195.353,251458000.0
195.362,-20147200.0
195.371,94186500.0
195.381,-244093000.0
195.39,238776000.0
195.399,-109186000.0
195.408,53013500.0
195.417,-292197000.0
195.427,-290074000.0
195.436,-317029000.0
195.445,-350841000.0
195.454,-194763000.0
195.463,-23397400.0
195.473,126527000.0
195.482,163294000.0
195.491,232796000.0
195.5,225612000.0
195.509,266115000.0
195.518,6317060.0
195.528,542017000.0
195.537,-30933000.0
195.546,42320900.0
195.555,138132000.0
195.564,224003000.0
195.574,430834000.0
195.583,428586000.0
195.592,153496000.0
195.601,82409500.0
195.61,-33385500.0
195.62,87957500.0
195.629,-63078400.0
195.638,-340235000.0
195.647,-219781000.0
195.656,-75734000.0
195.666,-143367000.0
195.675,424528000.0
195.684,279350000.0
195.693,-33504300.0
195.702,-338902000.0
195.712,85301200.0
195.721,62267400.0
195.73,113882000.0
195.739,265677000.0
195.748,3016700.0
195.757,72088600.0
195.767,280815000.0
195.776,-5886980.0
195.785,501576000.0
195.794,525468000.0
195.803,523161000.0
195.813,336450000.0
195.822,240319000.0
195.831,-94553100.0
195.84,357886000.0
195.849,462543000.0
195.859,143834000.0
195.868,147956000.0
195.877,-161465000.0
195.886,-81372200.0
195.895,-138129000.0
195.905,-66294800.0
195.914,43045900.0
195.923,181850000.0
195.932,232138000.0
195.941,192052000.0
195.951,50963500.0
195.96,-114721000.0
195.969,-17949700.0
195.978,-31954900.0
195.987,-28966900.0
195.996,171331000.0
196.006,278501000.0
196.015,266472000.0
196.024,183021000.0
196.033,-182874000.0
196.042,-214586000.0
196.052,-403055000.0
196.061,-97310700.0
196.07,40446000.0
196.079,316379000.0
196.088,69849100.0
196.098,150426000.0
196.107,-13327400.0
196.116,204314000.0
196.125,-5487620.0
196.134,-61611000.0
196.144,260017000.0
196.153,-107581000.0
196.162,-92917800.0
196.171,535407000.0
196.18,272606000.0
196.19,80573400.0
196.199,-164650000.0
196.208,-235276000.0
196.217,-351693000.0
196.226,207290000.0
196.235,-331237000.0
196.245,65912800.0
196.254,169657000.0
196.263,92005400.0
196.272,15404000.0
196.281,-267238000.0
196.291,-264296000.0
196.3,86916100.0
196.309,326065000.0
196.318,-199950000.0
196.327,-153463000.0
196.337,32287700.0
196.346,105957000.0
196.355,374815000.0
196.364,225061000.0
196.373,-3781630.0
196.383,-97861600.0
196.392,-592654000.0
196.401,-99700700.0
196.41,-214855000.0
196.419,-119745000.0
196.429,-275269000.0
196.438,147176000.0
196.447,113021000.0
196.456,-380402000.0
196.465,-512828000.0
196.474,134796000.0
196.484,340447000.0
196.493,-178955000.0
196.502,-32223200.0
196.511,296771000.0
196.52,27118600.0
196.53,-245088000.0
196.539,-232745000.0
196.548,-52394000.0
196.557,-155879000.0
196.566,143042000.0
196.576,9675780.0
196.585,-162255000.0
196.594,18536400.0
196.603,-119944000.0
196.612,-41139200.0
196.622,-61236200.0
196.631,-232018000.0
196.64,-430515000.0
196.649,-60790800.0
196.658,-139118000.0
196.668,93641700.0
196.677,-34787300.0
196.686,-91396100.0
196.695,135220000.0
196.704,57625600.0
196.713,-329533000.0
196.723,200305000.0
196.732,4390910.0
196.741,207715000.0
196.75,376765000.0
196.759,-181080000.0
196.769,-184056000.0
196.778,125987000.0
196.787,8348670.0
196.796,-361379000.0
196.805,38607900.0
196.815,-186206000.0
196.824,-256464000.0
196.833,-66977800.0
196.842,116222000.0
196.851,203069000.0
196.861,27607000.0
196.87,-76405800.0
196.879,46140400.0
196.888,-291282000.0
196.897,24165400.0
196.907,-23450600.0
196.916,-272968000.0
196.925,-180461000.0
196.934,-187524000.0
196.943,258489000.0
196.952,31213600.0
196.962,-63431700.0
196.971,82601000.0
196.98,124343000.0
196.989,-334450000.0
196.998,107511000.0
197.008,9092100.0
197.017,59674600.0
197.026,-170755000.0
197.035,-103025000.0
197.044,-6704130.0
197.054,229862000.0
197.063,-93823000.0
197.072,-144883000.0
197.081,-173821000.0
197.09,58202100.0
197.1,-212148000.0
